GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
view,com.jsql.view.swing.interaction,MarkBlindInvulnerable,12,0,0,0,5,0,2,0,2,0
view,com.jsql.view.swing.interaction,AddTabExploitRceH2,18,0,0,0,5,0,4,0,4,0
view,com.jsql.view.swing.interaction,AddTabExploitSql,0,34,0,0,0,7,0,3,0,3
view,com.jsql.view.swing.interaction,MarkUnionInvulnerable,12,0,0,0,5,0,2,0,2,0
view,com.jsql.view.swing.interaction,AddTabExploitRceWalPostgres,18,0,0,0,5,0,4,0,4,0
view,com.jsql.view.swing.interaction,EndPreparation,2,10,1,1,1,5,1,2,0,2
view,com.jsql.view.swing.interaction,AddTabExploitRceExtensionPostgres,18,0,0,0,5,0,4,0,4,0
view,com.jsql.view.swing.interaction,AddTabExploitRceSqlite,18,0,0,0,5,0,4,0,4,0
view,com.jsql.view.swing.interaction,AddTabExploitRceOracle,18,0,0,0,5,0,4,0,4,0
view,com.jsql.view.swing.interaction,MarkErrorStrategy,7,0,0,0,4,0,2,0,2,0
view,com.jsql.view.swing.interaction,MessageChunk,17,0,0,0,6,0,2,0,2,0
view,com.jsql.view.swing.interaction,MessageHeader,6,148,0,0,2,23,0,3,0,3
view,com.jsql.view.swing.interaction,MarkStackVulnerable,12,0,0,0,5,0,2,0,2,0
view,com.jsql.view.swing.interaction,CreateAnalysisReport,19,0,0,0,5,0,3,0,3,0
view,com.jsql.view.swing.interaction,EndIndeterminateProgress,14,0,0,0,5,0,2,0,2,0
view,com.jsql.view.swing.interaction,StartIndeterminateProgress,14,0,0,0,5,0,2,0,2,0
view,com.jsql.view.swing.interaction,MarkErrorVulnerable,0,21,0,0,0,6,0,2,0,2
view,com.jsql.view.swing.interaction,MarkTimeInvulnerable,12,0,0,0,5,0,2,0,2,0
view,com.jsql.view.swing.interaction,MarkUnionVulnerable,12,0,0,0,5,0,2,0,2,0
view,com.jsql.view.swing.interaction,AddTabExploitRceProgramPostgres,18,0,0,0,5,0,4,0,4,0
view,com.jsql.view.swing.interaction,AddTabExploitWeb,0,18,0,0,0,5,0,3,0,3
view,com.jsql.view.swing.interaction,AddTables,0,14,0,0,0,5,0,2,0,2
view,com.jsql.view.swing.interaction,MarkBlindVulnerable,12,0,0,0,5,0,2,0,2,0
view,com.jsql.view.swing.interaction,MarkMultiInvulnerable,12,0,0,0,5,0,2,0,2,0
view,com.jsql.view.swing.interaction,MarkUnionStrategy,12,0,0,0,5,0,2,0,2,0
view,com.jsql.view.swing.interaction,MessageBinary,17,0,0,0,6,0,2,0,2,0
view,com.jsql.view.swing.interaction,CreateTabHelper,0,6,0,0,0,3,0,1,0,1
view,com.jsql.view.swing.interaction,AddColumns,0,14,0,0,0,5,0,2,0,2
view,com.jsql.view.swing.interaction,GetTerminalResult,0,34,1,1,0,10,1,2,0,2
view,com.jsql.view.swing.interaction,MarkMultiVulnerable,12,0,0,0,5,0,2,0,2,0
view,com.jsql.view.swing.interaction,MarkStackInvulnerable,12,0,0,0,5,0,2,0,2,0
view,com.jsql.view.swing.interaction,MarkFileSystemVulnerable,6,0,0,0,4,0,2,0,2,0
view,com.jsql.view.swing.manager.util,ActionBruteForce,562,12,46,0,116,5,37,2,14,2
view,com.jsql.view.swing.manager.util,ModelBrute,0,12,0,0,0,5,0,1,0,1
view,com.jsql.view.swing.manager.util,JButtonStateful,7,8,0,0,3,3,2,1,2,1
view,com.jsql.view.swing.manager.util,ModelSpinner,0,12,0,0,0,5,0,1,0,1
view,com.jsql.view.swing.manager.util,ComboBoxTypeRenderer,8,36,2,4,2,11,2,3,0,2
view,com.jsql.view.swing.manager.util,StateButton,0,21,0,0,0,4,0,1,0,1
view,com.jsql.view.swing.manager.util,ModelItemType,0,15,0,0,0,6,0,3,0,3
view,com.jsql.view.swing.manager.util,ComboBoxMethodRenderer,8,45,2,4,2,13,2,4,0,3
view,com.jsql.view.swing.manager.util,SeparatorListener,17,13,2,0,4,5,2,1,1,1
view,com.jsql.view.swing.manager.util,CoderListener,31,47,3,1,8,16,3,5,1,5
view,com.jsql.view.swing.manager.util,ModelExploit,0,22,0,0,0,8,0,2,0,2
view,com.jsql.view.swing.terminal.util,KeyAdapterTerminal.new SwingWorker() {...},0,47,0,2,0,13,0,3,0,2
view,com.jsql.view.swing.terminal.util,BlockCaret,10,116,4,14,6,33,4,9,0,4
view,com.jsql.view.swing.terminal.util,KeyAdapterTerminal,144,262,21,37,26,63,16,23,1,9
